k,cycle_closure_error,gauge_to_shift_error,gauge_phase_commutator_error,dressed_weyl_relation_error,total_traversal_phase,trial,seed
16,9.155133597044475e-16,4.184676572847768e-16,0.0,9.278419505180258e-16,4.440892098500626e-16,34,3412034569
16,1.63404690107061e-15,1.2762519889422494e-15,0.0,8.126508339566158e-16,0.0,35,1324549808
16,3.640757688414313e-15,1.195827321860277e-15,0.0,9.686532830999193e-16,-1.7763568394002505e-15,36,2314477840
16,2.0934828051770328e-15,6.880710200110104e-16,0.0,8.613456697671225e-16,0.0,37,988402274
16,6.148220246906999e-15,1.0001610783582563e-15,0.0,8.916411167297361e-16,1.3322676295501878e-15,38,2513780189
16,1.0459102296143537e-15,7.2815418263566e-16,0.0,8.50064065311604e-16,2.220446049250313e-16,39,246059773
16,3.282030801037341e-15,7.587229140979892e-16,0.0,9.635323189659322e-16,2.220446049250313e-15,40,2219609009
16,1.4366443188997359e-15,3.4106622324849034e-16,0.0,9.535363269142996e-16,-4.440892098500626e-16,41,1043212667
16,3.0924743704433926e-15,7.695297667841381e-16,0.0,9.102456257173342e-16,-8.881784197001252e-16,42,4165381180
16,1.800479181327181e-15,9.727329446859754e-16,0.0,8.275631022611515e-16,2.220446049250313e-16,43,1398669494
16,8.688869536365456e-16,1.0362036387979133e-15,0.0,9.665096535037686e-16,-2.220446049250313e-16,44,1307693631
16,4.564927381489205e-16,4.449557262054371e-16,0.0,9.160654043342802e-16,4.440892098500626e-16,45,3303961809
16,7.762882709398397e-15,3.70327018947325e-15,0.0,8.74438297520381e-16,-2.220446049250313e-15,46,608677354
16,2.533219014356688e-15,5.509761405760127e-16,0.0,8.986336437512053e-16,0.0,47,323724365
16,2.1269718943525365e-15,1.1717694336354188e-15,0.0,9.105563360159024e-16,6.661338147750939e-16,48,3124115166
16,1.6671838818017823e-15,8.024371231235976e-16,0.0,8.968100940422724e-16,-8.881784197001252e-16,49,78298897
16,7.249068804515911e-16,6.112556081351417e-16,0.0,9.647807741255788e-16,4.440892098500626e-16,50,3455685130
16,1.253796590802641e-14,1.810998136538421e-15,0.0,9.045081759584586e-16,-3.552713678800501e-15,51,1203577141
16,4.714568642853033e-15,1.2643373510385782e-15,0.0,8.510829877773609e-16,-1.7763568394002505e-15,52,3889636723
16,2.5553224617355995e-15,1.4364683576105965e-15,0.0,8.159619977515298e-16,8.881784197001252e-16,53,967423347
16,3.936793549130176e-15,1.8246850318572075e-15,0.0,8.899114524108741e-16,0.0,54,3299146881
16,2.6593259965242943e-15,9.28879225241625e-16,0.0,9.340740939861397e-16,0.0,55,190730867
16,1.5508389067052644e-15,4.557009943521669e-16,0.0,8.542451966082828e-16,-1.7763568394002505e-15,56,1794622455
16,4.3710625725667175e-15,1.0400372533742838e-15,0.0,9.491141239601654e-16,-1.7763568394002505e-15,57,3364650119
16,4.72087839258532e-15,1.1067100727811305e-15,0.0,8.906027075734254e-16,8.881784197001252e-16,58,3922494834
16,1.4399607609259386e-14,2.7019269017379965e-15,0.0,9.019511171758182e-16,-7.105427357601002e-15,59,4060871427
16,6.696291472557776e-15,1.1416958379363925e-15,0.0,9.636072718891738e-16,-1.7763568394002505e-15,60,3439414104
16,1.9724286512214926e-15,8.750712804614061e-16,0.0,1.0885553088785373e-15,0.0,61,3499846839
16,2.006408499347882e-15,9.730561742134485e-16,0.0,9.363136817782114e-16,6.661338147750939e-16,62,3838235806
16,2.3441551393467245e-15,1.2056315678007342e-15,0.0,9.19979321030165e-16,0.0,63,945369527
16,3.138973381853105e-15,1.5781674828995729e-15,0.0,8.24882445777585e-16,0.0,64,330322597
16,9.20548301573787e-16,4.627779271052808e-16,0.0,8.977759641057774e-16,4.440892098500626e-16,65,4164196536
16,5.709862282452705e-15,4.066831197679568e-15,0.0,9.359279282914495e-16,1.7763568394002505e-15,66,714579080
16,3.9883130013431814e-15,9.769804913294401e-16,0.0,9.562843122438376e-16,0.0,67,1857296181
16,2.4444020446653574e-15,1.9547031625625383e-15,0.0,8.55033921484636e-16,0.0,68,330882215
16,1.8768649830985377e-15,5.509761405760127e-16,0.0,8.324359398719685e-16,-1.1102230246251565e-15,69,1457211965
16,1.2073276599206529e-15,5.884574784985105e-16,0.0,8.666675708199897e-16,0.0,70,556861945
16,1.5488506508791417e-15,1.1095289182587e-15,0.0,9.142766234092775e-16,0.0,71,496958335
16,1.7010624459274275e-15,8.765006872878471e-16,0.0,9.62688696464901e-16,0.0,72,1794269291
16,5.891116837905864e-16,3.7263863056628965e-16,0.0,9.834887728489226e-16,0.0,73,3049766926
16,2.2197520514058107e-15,5.273559366969494e-16,0.0,9.30381219449771e-16,-1.3322676295501878e-15,74,3889720724
16,2.828346268936465e-15,7.473417450352271e-16,0.0,8.410743758048893e-16,-4.440892098500626e-16,75,2843463661
16,4.398361184052636e-15,1.9326532369115277e-15,0.0,9.71445146547012e-16,-1.3322676295501878e-15,76,978517594
16,5.0409810610855246e-15,1.7183817360337924e-15,0.0,9.092863823490596e-16,0.0,77,2472521844
16,3.041864202230934e-15,1.447038072680333e-15,0.0,9.080146525206385e-16,0.0,78,1639384337
16,6.426676396901582e-16,3.919745789959214e-16,0.0,9.813077866773594e-16,0.0,79,2379033919
16,4.572812685023767e-15,1.0417819694690522e-15,0.0,9.898326681608344e-16,8.881784197001252e-16,80,1512356676
16,1.979519402494017e-15,6.491482664476023e-16,0.0,9.12985476297841e-16,8.881784197001252e-16,81,2976531472
16,1.3358767482328647e-15,1.092826225213563e-15,0.0,9.25971927890472e-16,4.440892098500626e-16,82,3731383140
16,2.7290944067463696e-15,1.1579899657776683e-15,0.0,8.950920992448924e-16,8.881784197001252e-16,83,3287949715
16,5.164252849919017e-15,9.650692494566908e-16,0.0,9.002395906635905e-16,-1.5543122344752192e-15,84,1211048889
16,5.162238608830214e-15,1.916152654208019e-15,0.0,9.057050908342811e-16,8.881784197001252e-16,85,2674857996
16,1.3377856333590368e-15,1.132767788432452e-15,0.0,8.908037299743142e-16,-2.220446049250313e-16,86,121084338
16,2.580093129380655e-15,8.459761032879693e-16,0.0,8.960581419835649e-16,-1.7763568394002505e-15,87,347295780
16,1.5686198063741043e-15,4.006009509244886e-16,0.0,9.387402836667258e-16,4.440892098500626e-16,88,1822451894
16,7.60958484968511e-15,1.4920437191246638e-15,0.0,9.852251986074894e-16,-1.7763568394002505e-15,89,1755599618
16,1.1552072634316048e-14,2.0717101702013156e-15,0.0,9.096040369901382e-16,3.552713678800501e-15,90,1616889623
16,1.4351773483834977e-15,4.1507405434162065e-16,0.0,8.437249881887652e-16,-8.881784197001252e-16,91,1577341607
16,1.8021898507689566e-15,1.780601332721258e-15,0.0,8.59779076800797e-16,1.7763568394002505e-15,92,446964709
16,2.5570556634198317e-15,9.766108010406033e-16,0.0,8.96917464302345e-16,0.0,93,1418684601
16,8.688869536365456e-16,7.841871149431394e-16,0.0,1.0190492755571723e-15,0.0,94,2865592073
16,2.738393841554962e-15,6.268091485093338e-16,0.0,8.513092493758757e-16,-8.881784197001252e-16,95,3943369630
16,7.661745539035014e-16,4.528924144620228e-16,0.0,8.868764227826485e-16,0.0,96,2999275845
16,1.1381901322239946e-15,4.053169429671442e-16,0.0,9.9277271230917e-16,8.881784197001252e-16,97,2277902090
16,1.802617264471342e-15,2.137224379681087e-15,0.0,9.509892694966588e-16,8.881784197001252e-16,98,1680540404
16,2.5695277845060017e-15,6.098435121597406e-16,0.0,9.002395906635905e-16,8.881784197001252e-16,99,3201747453
17,2.3724871751161063e-15,1.2142345430726724e-15,5.551115123125783e-17,6.187688364358555e-16,0.0,0,1479003767
17,1.5223995144885307e-15,9.368857286080826e-16,0.0,6.967976312962194e-16,0.0,1,3176969332
17,8.838011633265679e-16,7.946885484810491e-16,5.204170427930421e-18,6.800204531552913e-16,0.0,2,401253787
17,8.01626702284591e-16,2.3127542595300807e-15,1.1102230246251565e-16,7.740832991012523e-16,0.0,3,2749430983
17,1.6409700254280354e-15,9.21514105706058e-16,1.1102230246251565e-16,7.621420282514214e-16,0.0,4,3509180046
17,1.2982602755714365e-15,5.315474572028535e-16,0.0,8.103962679060457e-16,0.0,5,1736528868
17,4.484722612431657e-15,1.8506993961816584e-15,0.0,7.390817819949493e-16,0.0,6,2686295296
17,2.852257973693849e-15,2.8643054695208717e-15,2.7755575615628914e-17,7.348678496207199e-16,0.0,7,3837427727
17,4.556042744649879e-15,1.2774872105395717e-15,0.0,6.736090074350496e-16,0.0,8,912963226
17,1.8751480825682917e-15,4.810716019438086e-16,0.0,6.834017936133214e-16,0.0,9,1805832410
17,1.691956899386568e-15,7.872464298627196e-16,0.0,8.251450682089166e-16,0.0,10,4120447261
17,3.673130411384607e-15,9.318522464070089e-16,0.0,6.894341957538586e-16,0.0,11,3086626513
17,1.2550403428647106e-15,1.0574275402866882e-15,1.1102230246251565e-16,7.426885862005046e-16,0.0,12,2845161853
17,9.095000284006542e-16,7.102136590477656e-16,0.0,6.78877776696119e-16,0.0,13,225008900
17,1.3833315789836173e-15,2.135445505884592e-15,0.0,7.894497640785698e-16,0.0,14,4190344119
17,2.3663593489283504e-15,7.568746272589181e-16,0.0,7.1975974476307e-16,0.0,15,881690538
17,2.540565792089311e-15,1.5075517575019527e-15,0.0,7.353918196335446e-16,0.0,16,28222544
17,8.030957335373157e-16,1.1436742988073858e-15,0.0,6.708873437495278e-16,0.0,17,432826665
17,7.14682794201384e-16,1.0900044080105636e-15,0.0,6.193910274793601e-16,0.0,18,591335535
17,9.68533118930774e-16,1.101994189066418e-15,1.1102230246251565e-16,6.510738673604022e-16,0.0,19,3569567917
17,3.1061075254639444e-15,6.620091266128099e-16,1.1102230246251565e-16,7.514536976383426e-16,0.0,20,879566110
17,9.309714307696892e-15,2.7417489741624354e-15,1.3877787807814457e-17,7.029890637341129e-16,0.0,21,1110985963
17,1.6430095796178727e-15,7.181806800613619e-16,1.3877787807814457e-17,7.452772611325793e-16,0.0,22,3500126181
17,1.8355482918410735e-15,3.908918204303341e-16,0.0,7.676812899781355e-16,0.0,23,3273769486
17,1.1958688044929138e-15,1.5804021856096704e-15,0.0,7.421697677046334e-16,0.0,24,2619863094
17,5.117794613507889e-15,1.3465313541803265e-15,1.1102230246251565e-16,7.494005416219807e-16,0.0,25,3598324184
17,4.215521364236716e-15,2.1656302796713337e-15,0.0,7.596108288712161e-16,0.0,26,423384335
17,2.55840301747699e-15,1.0742752608173613e-15,0.0,7.245747048027281e-16,0.0,27,2695494949
17,1.2131924020701523e-15,2.9093460151105156e-16,0.0,6.286500016609089e-16,0.0,28,908802401
17,1.881924701123134e-15,1.1337418216202554e-15,0.0,6.050779143449325e-16,0.0,29,786543951
17,3.0082182477301775e-15,2.0102485416621877e-15,0.0,6.678662853596398e-16,0.0,30,2401552860
17,3.988401797512852e-15,1.7759225843037531e-15,1.1102230246251565e-16,8.886119947416683e-16,0.0,31,3034295078
17,1.6889474473120062e-15,1.0530350584635758e-15,0.0,7.743709222634321e-16,0.0,32,253977654
17,5.3088576993977564e-15,1.7915778073409757e-15,1.1102230246251565e-16,6.558264288897478e-16,0.0,33,1676998779
17,9.887519800430949e-16,4.715487327711622e-16,0.0,7.372227820042446e-16,0.0,34,3036351612
17,2.931962568004284e-15,1.5762268518739976e-15,1.3877787807814457e-17,8.375104093358072e-16,0.0,35,3774283226
17,8.440239957351198e-15,3.8078029842891814e-15,5.551115123125783e-17,7.153457808806092e-16,0.0,36,1089014984
17,2.9166803259126784e-15,1.611749982909651e-15,0.0,6.783101530377609e-16,0.0,37,254186754
17,2.8312705184675524e-15,1.982361122081399e-15,5.551115123125783e-17,7.437251374183974e-16,0.0,38,1790941259
17,3.380956027752439e-15,2.138898357267764e-15,0.0,6.77599954797753e-16,0.0,39,355017242
17,1.0080346543518418e-15,2.2172535467198292e-15,0.0,7.107541237395475e-16,0.0,40,1187634214
17,1.0186621195265843e-15,7.363759489378651e-16,0.0,7.716848701410009e-16,0.0,41,1493368729
17,2.7846312232972802e-15,1.7604516813801555e-15,1.1102230246251565e-16,8.482496255366526e-16,0.0,42,851785657
17,1.9672017189332654e-15,1.2624977428541093e-15,0.0,7.164218939837045e-16,0.0,43,1710685477
17,9.09940477737316e-16,9.583972772559515e-16,0.0,7.884733261488303e-16,0.0,44,3353089391
17,6.864448005758357e-15,1.8112847047076762e-15,0.0,6.894341957538586e-16,0.0,45,3417462328
17,4.639648665310578e-15,2.4912505968386363e-15,0.0,6.509259464525838e-16,0.0,46,2026481156
17,7.653923140477229e-15,2.3950091021656283e-15,1.1102230246251565e-16,7.044942488541625e-16,0.0,47,287624388
17,2.4527660679210353e-15,1.1761942799235587e-15,2.0816681711721685e-17,6.4018582627671775e-16,0.0,48,1366596681
17,3.150808285750032e-15,8.092226121584833e-16,1.1102230246251565e-16,7.892057678545134e-16,0.0,49,3112119380
17,1.9442399946544973e-15,1.0344361461228128e-15,5.551115123125783e-17,7.757919228897728e-16,0.0,50,1622406555
17,1.7016970844747529e-15,1.214159143777271e-15,0.0,6.988675367311055e-16,0.0,51,2083528114
17,7.507021958422618e-15,4.0054070085075796e-15,0.0,7.298713740225119e-16,0.0,52,2324617205
17,5.0001367193696e-15,2.2463385835482443e-15,0.0,7.249732973174093e-16,0.0,53,385887887
17,2.1367204963741744e-15,1.201906873693927e-15,0.0,7.626472600127435e-16,0.0,54,1101321565
17,2.0463630986676674e-15,8.785982115074126e-16,0.0,6.793031831775718e-16,0.0,55,3447176096
17,2.053134302902563e-15,1.1374440814287133e-15,1.1102230246251565e-16,6.33076631559706e-16,0.0,56,1803722068
17,1.6603075249422217e-15,9.701048865846618e-16,1.1102230246251565e-16,6.800116025829084e-16,0.0,57,860458348
17,2.5630364068488606e-15,2.2675934668663818e-15,0.0,6.616372694756687e-16,0.0,58,1384985084
17,1.6735271066174815e-15,1.1818649806926216e-15,0.0,7.119724442439612e-16,0.0,59,3356339173
17,1.3394598735415539e-15,1.2717023908684086e-15,1.1102230246251565e-16,6.275768268723677e-16,0.0,60,361522972
17,1.7115235969679954e-15,1.060058267466559e-15,0.0,6.574029810705878e-16,0.0,61,1670380236
17,2.486642422702507e-15,1.0516485523023638e-15,0.0,7.070865672341163e-16,0.0,62,407900245
17,4.097203339956238e-15,8.625722646610007e-16,0.0,6.72464386374567e-16,0.0,63,2923379407
17,2.1530290097254046e-15,2.0565946620760173e-15,2.7755575615628914e-17,7.33425001937727e-16,0.0,64,3126714842
17,5.358046157212632e-15,1.2284831526651585e-15,0.0,7.327682229021407e-16,0.0,65,3392355602
17,1.848265660428979e-15,5.313491705228449e-16,0.0,6.537675450097973e-16,0.0,66,2850345477
17,2.003762507630061e-15,2.2533835932677073e-15,0.0,7.092622233518052e-16,0.0,67,2820819512
17,2.605426463000901e-15,1.8309599912625775e-15,0.0,6.614917107302101e-16,0.0,68,157044572
17,1.3413418128474061e-15,5.972706281208785e-16,0.0,7.457939178747932e-16,0.0,69,2077430851
17,3.277377880320946e-15,9.725755316697865e-16,5.551115123125783e-17,7.013433594157003e-16,0.0,70,1694627542
17,2.2209918233747843e-15,1.206907723194715e-15,2.7755575615628914e-17,8.049789853475915e-16,0.0,71,447177673
17,4.86833532714838e-15,1.2748956658426362e-15,0.0,6.770312598131361e-16,0.0,72,2183347729
17,1.4745310033892266e-15,1.3021856506946863e-15,0.0,6.849500233248632e-16,0.0,73,1699578898
17,1.190108544682772e-15,6.34273075526452e-16,0.0,7.319793101779101e-16,0.0,74,4146610144
17,1.4596833578987062e-15,4.2933840108761535e-15,0.0,7.419102224028673e-16,0.0,75,2521076213
17,1.321097666060652e-15,9.69665763410073e-16,0.0,6.359979847215943e-16,0.0,76,2831585864
17,3.045562113827133e-15,1.0365424256230025e-15,1.1102230246251565e-16,6.193910274793601e-16,0.0,77,3225919967
17,9.105533194334568e-16,1.0654916772619022e-15,0.0,6.187688364358555e-16,0.0,78,2788739006
17,4.815940211576471e-15,1.2900755969136977e-15,0.0,6.911169678644759e-16,0.0,79,3916752891
17,1.6004583853977453e-15,1.938932981691233e-15,4.163336342344337e-17,7.791361360319881e-16,0.0,80,1708470010
17,1.858455066697691e-15,6.388321490445202e-16,0.0,7.4165058627159095e-16,0.0,81,3540216891
17,9.455745957353624e-16,5.860193232081067e-16,4.163336342344337e-17,6.423257291564425e-16,0.0,82,3966456634
17,9.215883991172001e-16,1.1620326057546299e-15,2.7755575615628914e-17,6.575494449202543e-16,0.0,83,409278776
17,9.333133772486622e-16,3.7057443733552947e-16,0.0,6.355057114912527e-16,0.0,84,1810282702
17,1.9471296557600227e-15,1.188735705302765e-15,0.0,7.510691584075473e-16,0.0,85,4063512678
17,3.3477219990994127e-15,1.5912870822661069e-15,0.0,6.614917107302101e-16,0.0,86,3756129558
17,1.0117870787357786e-15,1.1016508044327811e-15,4.163336342344337e-17,7.647907714600141e-16,0.0,87,2186946132
17,1.1073799429565999e-15,1.1072700893624045e-15,1.1102230246251565e-16,7.34998877142421e-16,0.0,88,3054686141
17,3.123390948594034e-15,9.553092808048816e-16,0.0,6.707437923744493e-16,0.0,89,4012923698
17,1.2923486039789598e-15,6.69039768937484e-16,0.0,7.012060430444545e-16,0.0,90,549504674
17,3.1816616792260736e-15,3.6559015793495974e-15,0.0,7.920071861333852e-16,0.0,91,3149806109
17,1.5792291255527968e-15,1.226527804454239e-15,2.7755575615628914e-17,6.922220526417403e-16,0.0,92,1400270011
17,1.3326613526399238e-15,2.207985931491677e-15,2.7755575615628914e-17,7.092961650273852e-16,0.0,93,3806372048
17,1.3956352448494928e-15,6.792193341550246e-16,0.0,6.8452812613464945e-16,0.0,94,850008511
17,1.5126493135297997e-15,6.130746995313233e-16,2.7755575615628914e-17,6.871957671317179e-16,0.0,95,1948206390
17,1.7859717983561667e-15,4.3715636689739645e-16,0.0,7.529898907871222e-16,0.0,96,3429926807
17,3.565083688908133e-15,1.920092903390181e-15,0.0,7.983045901144101e-16,0.0,97,1098171835
17,1.4686337225895476e-15,7.859469725359289e-16,0.0,7.591035761743328e-16,0.0,98,1561353854
17,2.2388461950961223e-15,5.418009468284936e-16,0.0,7.693102572500887e-16,0.0,99,613684031
18,2.142140647842589e-15,1.4962416330525187e-15,0.0,1.0213382427622774e-15,0.0,0,4061930307
18,7.978953905429255e-15,1.8221596611937083e-15,2.797157557069881e-17,9.747108502351983e-16,0.0,1,3837059781
18,6.9819152161577636e-15,2.665752246590259e-15,1.2412670766236366e-16,1.1068351447368849e-15,0.0,2,3742518725
18,2.0155465250987938e-15,1.1576275868193888e-15,0.0,9.650801630464006e-16,0.0,3,1371580717
18,2.2860915155651397e-15,7.220510862870913e-16,5.551115123125783e-17,9.895164393411919e-16,0.0,4,1616493348
18,1.2269846361868383e-14,4.298472290880851e-15,2.7755575615628914e-17,1.035918995391323e-15,0.0,5,2509558805
18,3.1719376876701487e-15,1.3570625585005513e-15,2.7755575615628914e-17,1.0126031317311657e-15,0.0,6,249410450
18,2.855927846681304e-15,1.1249433667165705e-15,2.7755575615628914e-17,1.0577205229617819e-15,0.0,7,267627834
18,1.126070326790254e-15,5.188761049488679e-16,1.1102230246251565e-16,9.578719720812051e-16,0.0,8,2105402659
18,3.2470858720470554e-15,1.0492471630506328e-15,1.2412670766236366e-16,9.910722837601151e-16,0.0,9,3970189878
18,1.2174929309018678e-15,1.194385733377948e-15,1.1102230246251565e-16,1.1060518526157679e-15,0.0,10,1035860924
18,5.9686759276113305e-15,1.1074742167826506e-15,0.0,1.0980128164946024e-15,0.0,11,3294464786
18,1.2254743531328483e-15,2.265085866743845e-15,0.0,1.1116099371267112e-15,0.0,12,1164947230
18,2.0530975426064574e-15,1.4223584330660653e-15,0.0,1.0920328848366135e-15,0.0,13,3540528537
18,1.4341072886255626e-15,6.149086674572137e-16,0.0,1.0684995418963703e-15,0.0,14,2284356016
18,2.683230667571108e-15,1.0185903756750235e-15,5.551115123125783e-17,1.1158466332997326e-15,0.0,15,3190951886
18,1.8023182484546952e-15,7.870640072608377e-16,5.721958498152797e-17,1.1174851121785398e-15,0.0,16,1807022722
18,2.699522196221819e-15,1.3660544970787545e-15,0.0,1.0318207563609408e-15,0.0,17,1666446271
18,1.4627750827062366e-15,3.680025251281031e-16,0.0,9.309503074677273e-16,0.0,18,3953257091
18,1.8910873325137662e-15,1.1315723931729714e-15,3.122502256758253e-17,1.1253850591815436e-15,0.0,19,2543825450
18,1.6682787266689366e-15,3.7923204347281324e-16,1.5700924586837752e-16,1.013743664998716e-15,0.0,20,4097480994
18,1.4886053631726483e-15,8.27754707342696e-16,0.0,9.825336557208113e-16,0.0,21,366202909
18,2.2422712676959927e-15,1.3217314552260937e-15,0.0,1.1123243881723397e-15,0.0,22,1679848070
18,1.2634635622647983e-15,6.1383817461645175e-16,0.0,1.0322872847368884e-15,0.0,23,1861659029
18,9.9550518160541e-16,4.765637033976161e-16,0.0,9.991284394033202e-16,0.0,24,2064290596
